"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"31955",31955,4,21,2001,24,"AH","",NA,NA
"31956",31956,4,21,2001,24,"DO","F",36,76
"31957",31957,4,21,2001,24,"PP","F",21,16
"31958",31958,4,21,2001,24,"PE","F",20,22
"31959",31959,4,21,2001,19,"PB","M",27,50
"31960",31960,4,21,2001,18,"PB","M",27,50
"31961",31961,4,21,2001,18,"PB","F",25,17
"31962",31962,4,21,2001,17,"DM","F",37,50
"31963",31963,4,21,2001,17,"PP","M",22,18
"31964",31964,4,21,2001,17,"PP","F",22,20
"31965",31965,4,21,2001,17,"DM","M",36,49
"31966",31966,4,21,2001,17,"DM","M",36,49
"31967",31967,4,21,2001,17,"AH","",NA,NA
"31968",31968,4,21,2001,17,"DM","M",36,37
"31969",31969,4,21,2001,17,"OT","M",21,28
"31970",31970,4,21,2001,17,"DM","F",36,50
"31971",31971,4,21,2001,17,"DM","M",35,50
"31972",31972,4,21,2001,17,"DM","M",37,50
"31973",31973,4,21,2001,20,"PB","M",26,39
"31974",31974,4,21,2001,20,"PB","F",25,37
"31975",31975,4,21,2001,20,"AH","",NA,NA
"31976",31976,4,21,2001,20,"PB","M",26,38
"31977",31977,4,21,2001,20,"NL","F",33,218
"31978",31978,4,21,2001,21,"PB","M",27,35
"31979",31979,4,21,2001,21,"PB","F",25,54
"31980",31980,4,21,2001,21,"PB","M",26,34
"31981",31981,4,21,2001,21,"PB","M",26,37
"31982",31982,4,21,2001,21,"PB","F",27,37
"31983",31983,4,21,2001,21,"PB","F",27,35
"31984",31984,4,21,2001,22,"PF","F",15,7
"31985",31985,4,21,2001,22,"PB","F",26,33
"31986",31986,4,21,2001,22,"PB","F",27,35
"31987",31987,4,21,2001,22,"DM","M",37,53
"31988",31988,4,21,2001,7,"OT","F",21,27
"31989",31989,4,21,2001,13,"","",NA,NA
"31990",31990,4,21,2001,23,"","",NA,NA
"31991",31991,4,22,2001,3,"PB","F",27,40
"31992",31992,4,22,2001,3,"PB","M",24,34
"31993",31993,4,22,2001,4,"OT","F",20,32
"31994",31994,4,22,2001,4,"DM","M",37,53
"31995",31995,4,22,2001,4,"DM","F",36,55
"31996",31996,4,22,2001,6,"PB","M",25,39
"31997",31997,4,22,2001,6,"PP","M",21,23
"31998",31998,4,22,2001,6,"PB","M",26,46
"31999",31999,4,22,2001,6,"PP","F",21,20
"32000",32000,4,22,2001,6,"PP","M",22,22
"32001",32001,4,22,2001,6,"PB","F",26,49
"32002",32002,4,22,2001,6,"SH","F",29,132
"32003",32003,4,22,2001,11,"DM","F",35,49
"32004",32004,4,22,2001,11,"OT","F",20,26
"32005",32005,4,22,2001,11,"DM","F",36,49
"32006",32006,4,22,2001,11,"OT","F",20,14
"32007",32007,4,22,2001,9,"PP","M",22,18
"32008",32008,4,22,2001,9,"DM","F",36,NA
"32009",32009,4,22,2001,9,"DM","M",36,NA
"32010",32010,4,22,2001,9,"PP","M",22,17
"32011",32011,4,22,2001,9,"DM","M",37,52
"32012",32012,4,22,2001,9,"PP","M",23,21
"32013",32013,4,22,2001,9,"DM","F",37,47
"32014",32014,4,22,2001,9,"DM","F",37,53
"32015",32015,4,22,2001,8,"DO","M",34,59
"32016",32016,4,22,2001,8,"DO","F",36,59
"32017",32017,4,22,2001,8,"PP","F",22,19
"32018",32018,4,22,2001,14,"DM","M",36,53
"32019",32019,4,22,2001,14,"DM","M",37,49
"32020",32020,4,22,2001,14,"PF","F",15,7
"32021",32021,4,22,2001,14,"DM","M",36,56
"32022",32022,4,22,2001,14,"DM","F",34,46
"32023",32023,4,22,2001,14,"DO","F",35,52
"32024",32024,4,22,2001,14,"PM","F",20,31
"32025",32025,4,22,2001,14,"DM","F",35,55
"32026",32026,4,22,2001,15,"OT","M",21,29
"32027",32027,4,22,2001,15,"PP","M",22,20
"32028",32028,4,22,2001,15,"PP","M",21,18
"32029",32029,4,22,2001,15,"PF","F",16,9
"32030",32030,4,22,2001,15,"PP","M",22,23
"32031",32031,4,22,2001,15,"PP","M",22,22
"32032",32032,4,22,2001,16,"PP","F",21,21
"32033",32033,4,22,2001,5,"","",NA,NA
"32034",32034,4,22,2001,10,"","",NA,NA
"32035",32035,5,26,2001,1,"PP","F",22,21
"32036",32036,5,26,2001,1,"PP","F",23,29
"32037",32037,5,26,2001,1,"NL","M",31,94
"32038",32038,5,26,2001,1,"DO","M",34,55
"32039",32039,5,26,2001,1,"PB","M",27,31
"32040",32040,5,26,2001,1,"DM","M",36,48
"32041",32041,5,26,2001,1,"PP","M",21,20
"32042",32042,5,26,2001,1,"DO","F",37,68
"32043",32043,5,26,2001,1,"NL","F",NA,171
"32044",32044,5,26,2001,2,"SH","M",30,79
"32045",32045,5,26,2001,2,"NL","M",32,135
"32046",32046,5,26,2001,12,"PP","M",22,17
"32047",32047,5,26,2001,12,"DO","M",34,49
"32048",32048,5,26,2001,12,"DO","F",34,27
"32049",32049,5,26,2001,12,"DM","M",36,48
"32050",32050,5,26,2001,12,"PE","M",21,20
"32051",32051,5,26,2001,12,"NL","F",30,204
"32052",32052,5,26,2001,19,"PB","F",26,27
"32053",32053,5,26,2001,19,"PB","M",27,36
"32054",32054,5,26,2001,22,"PB","M",27,30
"32055",32055,5,26,2001,22,"PB","F",26,33
"32056",32056,5,26,2001,22,"DM","F",36,NA
"32057",32057,5,26,2001,22,"PB","M",27,40
"32058",32058,5,26,2001,22,"PB","F",27,31
"32059",32059,5,26,2001,22,"CB","",NA,NA
"32060",32060,5,26,2001,18,"PE","M",20,23
"32061",32061,5,26,2001,18,"PB","F",27,31
"32062",32062,5,26,2001,17,"PB","M",27,29
"32063",32063,5,26,2001,17,"DM","M",36,52
"32064",32064,5,26,2001,17,"DM","M",36,48
"32065",32065,5,26,2001,17,"DM","M",35,NA
"32066",32066,5,26,2001,17,"DM","M",37,46
"32067",32067,5,26,2001,17,"DM","F",36,41
"32068",32068,5,26,2001,17,"DM","M",35,47
"32069",32069,5,26,2001,17,"PP","F",22,19
"32070",32070,5,26,2001,17,"DM","F",37,47
"32071",32071,5,26,2001,17,"DM","M",37,49
"32072",32072,5,26,2001,17,"NL","M",32,127
"32073",32073,5,26,2001,21,"PB","F",26,44
"32074",32074,5,26,2001,21,"PB","M",28,31
"32075",32075,5,26,2001,21,"PB","F",26,39
"32076",32076,5,26,2001,20,"PB","F",27,35
"32077",32077,5,26,2001,20,"NL","M",31,115
"32078",32078,5,26,2001,20,"PB","M",26,25
"32079",32079,5,26,2001,20,"PB","F",27,32
"32080",32080,5,26,2001,20,"NL","F",32,205
"32081",32081,5,26,2001,20,"AH","",NA,NA
"32082",32082,5,26,2001,20,"NL","F",33,200
"32083",32083,5,26,2001,24,"NL","F",29,146
"32084",32084,5,26,2001,24,"DO","M",27,51
"32085",32085,5,26,2001,7,"PB","F",22,37
"32086",32086,5,26,2001,7,"AH","",NA,NA
"32087",32087,5,26,2001,23,"","",NA,NA
"32088",32088,5,27,2001,3,"OT","F",21,25
"32089",32089,5,27,2001,3,"OT","F",21,35
"32090",32090,5,27,2001,3,"PB","M",28,30
"32091",32091,5,27,2001,4,"SS","",NA,NA
"32092",32092,5,27,2001,4,"PF","M",16,8
"32093",32093,5,27,2001,4,"DM","F",37,51
"32094",32094,5,27,2001,4,"DM","M",37,52
"32095",32095,5,27,2001,4,"DM","F",36,36
"32096",32096,5,27,2001,4,"DM","F",35,49
"32097",32097,5,27,2001,4,"PB","M",26,39
"32098",32098,5,27,2001,4,"PP","M",22,18
"32099",32099,5,27,2001,6,"SH","F",30,86
"32100",32100,5,27,2001,6,"PB","F",26,33
"32101",32101,5,27,2001,6,"SH","F",29,123
"32102",32102,5,27,2001,6,"PB","M",26,18
"32103",32103,5,27,2001,6,"PB","M",26,40
"32104",32104,5,27,2001,6,"OT","F",20,34
"32105",32105,5,27,2001,6,"PB","F",26,44
"32106",32106,5,27,2001,6,"OT","F",20,14
"32107",32107,5,27,2001,11,"DM","M",37,55
"32108",32108,5,27,2001,11,"SS","",NA,NA
"32109",32109,5,27,2001,11,"DM","F",34,48
"32110",32110,5,27,2001,11,"PP","M",23,13
"32111",32111,5,27,2001,11,"DM","M",38,50
"32112",32112,5,27,2001,11,"DM","F",36,48
"32113",32113,5,27,2001,9,"PP","M",21,16
"32114",32114,5,27,2001,9,"DM","F",36,52
"32115",32115,5,27,2001,9,"PP","F",23,18
"32116",32116,5,27,2001,9,"DM","M",36,50
"32117",32117,5,27,2001,9,"DM","M",36,50
"32118",32118,5,27,2001,9,"DM","F",35,40
"32119",32119,5,27,2001,9,"DM","M",35,49
"32120",32120,5,27,2001,8,"PB","F",25,34
"32121",32121,5,27,2001,8,"PB","M",27,40
"32122",32122,5,27,2001,8,"PP","F",23,20
"32123",32123,5,27,2001,8,"DO","F",36,59
"32124",32124,5,27,2001,8,"PB","M",27,34
"32125",32125,5,27,2001,8,"OT","F",21,32
"32126",32126,5,27,2001,8,"OT","M",20,31
"32127",32127,5,27,2001,8,"PP","M",22,17
"32128",32128,5,27,2001,8,"PP","F",21,21
"32129",32129,5,27,2001,13,"PB","M",27,26
"32130",32130,5,27,2001,13,"PB","M",27,29
"32131",32131,5,27,2001,14,"DM","M",35,25
"32132",32132,5,27,2001,14,"DO","M",35,56
"32133",32133,5,27,2001,14,"AH","",NA,NA
"32134",32134,5,27,2001,14,"DM","F",36,58
"32135",32135,5,27,2001,14,"DM","F",35,47
"32136",32136,5,27,2001,14,"DM","F",35,50
"32137",32137,5,27,2001,14,"PP","M",21,19
"32138",32138,5,27,2001,14,"DM","F",36,36
"32139",32139,5,27,2001,14,"DM","M",35,55
"32140",32140,5,27,2001,14,"DM","M",37,46
"32141",32141,5,27,2001,14,"DM","F",34,41
"32142",32142,5,27,2001,14,"PP","M",23,13
"32143",32143,5,27,2001,14,"NL","M",30,80
"32144",32144,5,27,2001,15,"PB","M",26,40
"32145",32145,5,27,2001,15,"PP","F",21,19
"32146",32146,5,27,2001,15,"AH","",NA,NA
"32147",32147,5,27,2001,15,"PP","F",22,21
"32148",32148,5,27,2001,15,"PF","F",16,8
"32149",32149,5,27,2001,5,"PE","M",20,19
"32150",32150,5,27,2001,10,"","",NA,NA
"32151",32151,5,27,2001,16,"","",NA,NA
"32152",32152,6,25,2001,1,"PB","M",26,38
"32153",32153,6,25,2001,1,"PB","F",26,29
"32154",32154,6,25,2001,1,"DO","F",36,54
"32155",32155,6,25,2001,1,"PP","M",22,12
"32156",32156,6,25,2001,1,"PP","M",22,20
"32157",32157,6,25,2001,1,"PP","F",22,21
"32158",32158,6,25,2001,1,"DO","M",35,26
"32159",32159,6,25,2001,1,"PP","F",22,25
"32160",32160,6,25,2001,1,"PB","M",26,39
"32161",32161,6,25,2001,1,"NL","F",28,159
"32162",32162,6,25,2001,2,"PP","M",22,22
"32163",32163,6,25,2001,2,"PP","M",23,16
"32164",32164,6,25,2001,2,"PP","M",22,17
"32165",32165,6,25,2001,2,"SH","M",NA,92
"32166",32166,6,25,2001,2,"PB","M",27,36
"32167",32167,6,25,2001,2,"NL","F",30,173
"32168",32168,6,25,2001,12,"PP","F",22,NA
"32169",32169,6,25,2001,12,"PP","M",22,24
"32170",32170,6,25,2001,12,"DM","F",36,30
"32171",32171,6,25,2001,12,"DO","M",36,43
"32172",32172,6,25,2001,12,"PP","F",22,19
"32173",32173,6,25,2001,12,"DO","F",35,53
"32174",32174,6,25,2001,12,"DM","M",36,48
"32175",32175,6,25,2001,12,"NL","F",NA,NA
"32176",32176,6,25,2001,12,"DM","F",34,33
"32177",32177,6,25,2001,12,"PP","F",22,19
"32178",32178,6,25,2001,12,"PP","F",22,15
"32179",32179,6,25,2001,12,"NL","F",31,221
"32180",32180,6,25,2001,19,"PB","M",27,40
"32181",32181,6,25,2001,18,"PB","F",27,22
"32182",32182,6,25,2001,18,"PB","M",28,42
"32183",32183,6,25,2001,18,"PB","F",22,42
"32184",32184,6,25,2001,18,"PF","F",15,7
"32185",32185,6,25,2001,18,"PB","M",26,34
"32186",32186,6,25,2001,18,"PB","F",25,18
"32187",32187,6,25,2001,18,"PB","F",27,NA
"32188",32188,6,25,2001,17,"PP","F",23,18
"32189",32189,6,25,2001,17,"DM","M",36,29
"32190",32190,6,25,2001,17,"PP","F",21,10
"32191",32191,6,25,2001,17,"DM","F",36,51
"32192",32192,6,25,2001,17,"DM","M",35,47
"32193",32193,6,25,2001,17,"DM","M",37,40
"32194",32194,6,25,2001,17,"PB","M",27,37
"32195",32195,6,25,2001,17,"DM","M",37,46
"32196",32196,6,25,2001,17,"DM","F",35,43
"32197",32197,6,25,2001,17,"DM","M",37,50
"32198",32198,6,25,2001,17,"DM","M",37,50
"32199",32199,6,25,2001,17,"DM","M",37,30
"32200",32200,6,25,2001,17,"DM","F",37,46
"32201",32201,6,25,2001,22,"PB","M",27,26
"32202",32202,6,25,2001,22,"PB","M",28,41
"32203",32203,6,25,2001,22,"DM","F",37,NA
"32204",32204,6,25,2001,22,"PB","F",26,33
"32205",32205,6,25,2001,22,"PB","M",27,32
"32206",32206,6,25,2001,22,"DM","M",38,56
"32207",32207,6,25,2001,22,"PP","F",22,17
"32208",32208,6,25,2001,21,"PB","F",26,39
"32209",32209,6,25,2001,21,"PB","M",27,24
"32210",32210,6,25,2001,21,"OT","M",26,NA
"32211",32211,6,25,2001,21,"PB","M",27,34
"32212",32212,6,25,2001,21,"PB","F",26,26
"32213",32213,6,25,2001,21,"PB","F",26,41
"32214",32214,6,25,2001,21,"PB","M",26,19
"32215",32215,6,25,2001,20,"PB","M",26,20
"32216",32216,6,25,2001,20,"PB","F",27,37
"32217",32217,6,25,2001,20,"PB","M",27,29
"32218",32218,6,25,2001,20,"PF","F",16,8
"32219",32219,6,25,2001,20,"PP","M",22,16
"32220",32220,6,25,2001,20,"PB","M",26,19
"32221",32221,6,25,2001,20,"PB","F",26,17
"32222",32222,6,25,2001,20,"PE","M",20,12
"32223",32223,6,25,2001,20,"PP","F",22,20
"32224",32224,6,25,2001,20,"NL","F",35,168
"32225",32225,6,25,2001,23,"PF","M",16,7
"32226",32226,6,25,2001,7,"PP","F",22,NA
"32227",32227,6,25,2001,7,"UR","",NA,NA
"32228",32228,6,25,2001,24,"PE","M",19,17
"32229",32229,6,25,2001,24,"PP","F",22,18
"32230",32230,6,26,2001,3,"","",NA,NA
"32231",32231,6,26,2001,4,"","",NA,NA
"32232",32232,6,26,2001,5,"","",NA,NA
"32233",32233,6,26,2001,6,"","",NA,NA
"32234",32234,6,26,2001,8,"","",NA,NA
"32235",32235,6,26,2001,9,"","",NA,NA
"32236",32236,6,26,2001,10,"","",NA,NA
"32237",32237,6,26,2001,11,"","",NA,NA
"32238",32238,6,26,2001,13,"","",NA,NA
"32239",32239,6,26,2001,14,"","",NA,NA
"32240",32240,6,26,2001,15,"","",NA,NA
"32241",32241,6,26,2001,16,"","",NA,NA
"32242",32242,7,21,2001,1,"","",NA,NA
"32243",32243,7,21,2001,2,"","",NA,NA
"32244",32244,7,21,2001,7,"","",NA,NA
"32245",32245,7,21,2001,12,"","",NA,NA
"32246",32246,7,21,2001,17,"","",NA,NA
"32247",32247,7,21,2001,18,"","",NA,NA
"32248",32248,7,21,2001,19,"","",NA,NA
"32249",32249,7,21,2001,20,"","",NA,NA
"32250",32250,7,21,2001,21,"","",NA,NA
"32251",32251,7,21,2001,22,"","",NA,NA
"32252",32252,7,21,2001,23,"","",NA,NA
"32253",32253,7,21,2001,24,"","",NA,NA
"32254",32254,7,22,2001,3,"PB","M",28,37
"32255",32255,7,22,2001,3,"PB","M",26,32
"32256",32256,7,22,2001,3,"PP","F",22,17
"32257",32257,7,22,2001,3,"PB","M",26,20
"32258",32258,7,22,2001,3,"PB","F",26,21
"32259",32259,7,22,2001,3,"PB","M",27,37
"32260",32260,7,22,2001,3,"PB","M",26,39
"32261",32261,7,22,2001,3,"PB","M",26,33
"32262",32262,7,22,2001,3,"PB","F",27,27
"32263",32263,7,22,2001,3,"OT","M",21,31
"32264",32264,7,22,2001,3,"PP","M",22,13
"32265",32265,7,22,2001,3,"PB","F",26,30
"32266",32266,7,22,2001,3,"PP","F",22,15
"32267",32267,7,22,2001,4,"DM","F",35,49
"32268",32268,7,22,2001,4,"PF","F",15,9
"32269",32269,7,22,2001,4,"PB","M",28,29
"32270",32270,7,22,2001,4,"PB","M",26,22
"32271",32271,7,22,2001,4,"PP","F",23,17
"32272",32272,7,22,2001,4,"PP","F",22,19
"32273",32273,7,22,2001,4,"PP","M",23,18
"32274",32274,7,22,2001,4,"PP","F",23,18
"32275",32275,7,22,2001,4,"PF","F",16,9
"32276",32276,7,22,2001,6,"PB","F",25,34
"32277",32277,7,22,2001,6,"PB","F",26,25
"32278",32278,7,22,2001,6,"PP","F",22,16
"32279",32279,7,22,2001,6,"PB","F",26,29
"32280",32280,7,22,2001,6,"PP","M",22,15
"32281",32281,7,22,2001,6,"PB","M",26,31
"32282",32282,7,22,2001,6,"PP","F",22,21
"32283",32283,7,22,2001,6,"SH","M",24,28
"32284",32284,7,22,2001,6,"PB","F",25,24
"32285",32285,7,22,2001,6,"PB","F",26,19
"32286",32286,7,22,2001,6,"PB","F",26,29
"32287",32287,7,22,2001,6,"PP","F",23,17
"32288",32288,7,22,2001,6,"PP","F",21,17
"32289",32289,7,22,2001,11,"PB","M",27,26
"32290",32290,7,22,2001,11,"PP","F",22,25
"32291",32291,7,22,2001,11,"PB","F",27,NA
"32292",32292,7,22,2001,11,"DM","F",34,47
"32293",32293,7,22,2001,11,"DM","M",37,42
"32294",32294,7,22,2001,11,"PP","F",23,18
"32295",32295,7,22,2001,11,"DM","F",35,59
"32296",32296,7,22,2001,11,"PP","M",23,17
"32297",32297,7,22,2001,11,"OT","M",21,27
"32298",32298,7,22,2001,9,"DM","M",37,49
"32299",32299,7,22,2001,9,"DM","F",36,48
"32300",32300,7,22,2001,9,"NL","",34,95
"32301",32301,7,22,2001,9,"PP","F",22,11
"32302",32302,7,22,2001,9,"DM","F",36,43
"32303",32303,7,22,2001,9,"DO","M",37,NA
"32304",32304,7,22,2001,9,"DM","F",33,25
"32305",32305,7,22,2001,9,"DM","F",35,42
"32306",32306,7,22,2001,9,"DM","F",34,25
"32307",32307,7,22,2001,8,"PP","F",22,21
"32308",32308,7,22,2001,8,"PP","F",22,19
"32309",32309,7,22,2001,8,"PB","F",25,NA
"32310",32310,7,22,2001,8,"PB","F",26,27
"32311",32311,7,22,2001,8,"PP","M",22,16
"32312",32312,7,22,2001,8,"DO","M",36,53
"32313",32313,7,22,2001,8,"PB","M",28,22
"32314",32314,7,22,2001,8,"PP","M",22,13
"32315",32315,7,22,2001,8,"PP","M",21,9
"32316",32316,7,22,2001,8,"PP","F",23,17
"32317",32317,7,22,2001,8,"DO","M",36,46
"32318",32318,7,22,2001,8,"PB","F",25,21
"32319",32319,7,22,2001,8,"DO","F",36,61
"32320",32320,7,22,2001,8,"PP","F",23,NA
"32321",32321,7,22,2001,8,"DO","M",35,NA
"32322",32322,7,22,2001,8,"PP","F",22,15
"32323",32323,7,22,2001,8,"PB","F",27,23
"32324",32324,7,22,2001,8,"PB","F",25,33
"32325",32325,7,22,2001,8,"OT","F",22,27
"32326",32326,7,22,2001,13,"PB","F",26,27
"32327",32327,7,22,2001,13,"PB","M",27,39
"32328",32328,7,22,2001,13,"PP","M",23,NA
"32329",32329,7,22,2001,13,"PB","M",26,43
"32330",32330,7,22,2001,13,"PP","F",22,20
"32331",32331,7,22,2001,13,"PB","M",27,33
"32332",32332,7,22,2001,13,"PB","M",28,43
"32333",32333,7,22,2001,13,"PP","M",22,13
"32334",32334,7,22,2001,14,"DM","F",35,25
"32335",32335,7,22,2001,14,"DM","F",35,47
"32336",32336,7,22,2001,14,"DM","M",37,47
"32337",32337,7,22,2001,14,"DM","F",35,54
"32338",32338,7,22,2001,14,"DO","M",38,45
"32339",32339,7,22,2001,14,"AH","",NA,NA
"32340",32340,7,22,2001,14,"AH","",NA,NA
"32341",32341,7,22,2001,14,"PP","M",22,18
"32342",32342,7,22,2001,14,"DM","F",36,48
"32343",32343,7,22,2001,14,"PP","M",22,16
"32344",32344,7,22,2001,14,"PP","M",23,13
"32345",32345,7,22,2001,14,"PB","M",24,14
"32346",32346,7,22,2001,14,"OT","F",20,35
"32347",32347,7,22,2001,15,"PP","F",21,20
"32348",32348,7,22,2001,15,"PB","M",26,29
"32349",32349,7,22,2001,15,"PP","M",22,17
"32350",32350,7,22,2001,15,"PP","F",23,20
"32351",32351,7,22,2001,15,"PP","M",22,17
"32352",32352,7,22,2001,15,"PB","F",27,30
"32353",32353,7,22,2001,15,"PP","F",21,21
"32354",32354,7,22,2001,15,"PP","F",22,21
"32355",32355,7,22,2001,15,"AH","",NA,NA
"32356",32356,7,22,2001,15,"NL","F",26,146
"32357",32357,7,22,2001,15,"PP","F",22,16
"32358",32358,7,22,2001,16,"PP","M",23,16
"32359",32359,7,22,2001,16,"PP","M",23,18
"32360",32360,7,22,2001,16,"PE","M",20,18
"32361",32361,7,22,2001,5,"","",NA,NA
"32362",32362,7,22,2001,10,"","",NA,NA
"32363",32363,8,25,2001,1,"PP","M",22,16
"32364",32364,8,25,2001,1,"PB","F",26,40
"32365",32365,8,25,2001,1,"PP","F",22,20
"32366",32366,8,25,2001,1,"PB","M",27,42
"32367",32367,8,25,2001,1,"PB","M",26,33
"32368",32368,8,25,2001,1,"DO","F",36,50
"32369",32369,8,25,2001,1,"PB","F",26,34
"32370",32370,8,25,2001,1,"PB","M",26,20
"32371",32371,8,25,2001,1,"PP","M",23,16
"32372",32372,8,25,2001,1,"PP","M",22,14
"32373",32373,8,25,2001,1,"DM","M",33,39
"32374",32374,8,25,2001,1,"DO","F",36,54
"32375",32375,8,25,2001,1,"PP","M",23,17
"32376",32376,8,25,2001,1,"DO","M",37,57
"32377",32377,8,25,2001,1,"UR","",NA,NA
"32378",32378,8,25,2001,2,"PP","M",23,19
"32379",32379,8,25,2001,2,"PP","F",22,17
"32380",32380,8,25,2001,2,"DM","F",36,49
"32381",32381,8,25,2001,2,"PP","M",22,NA
"32382",32382,8,25,2001,2,"PB","F",26,32
"32383",32383,8,25,2001,2,"OT","M",20,25
"32384",32384,8,25,2001,2,"OT","M",21,23
"32385",32385,8,25,2001,2,"OT","F",21,31
"32386",32386,8,25,2001,2,"DM","M",36,46
"32387",32387,8,25,2001,2,"PP","M",22,18
"32388",32388,8,25,2001,2,"PP","M",23,NA
"32389",32389,8,25,2001,2,"OT","M",21,26
"32390",32390,8,25,2001,2,"OT","F",21,23
"32391",32391,8,25,2001,2,"NL","F",33,193
"32392",32392,8,25,2001,12,"OT","M",20,25
"32393",32393,8,25,2001,12,"PP","F",23,19
"32394",32394,8,25,2001,12,"DM","F",35,50
"32395",32395,8,25,2001,12,"PP","M",23,25
"32396",32396,8,25,2001,12,"DO","M",36,58
"32397",32397,8,25,2001,12,"PP","F",23,19
"32398",32398,8,25,2001,12,"PP","F",23,41
"32399",32399,8,25,2001,12,"DM","M",36,47
"32400",32400,8,25,2001,12,"OT","M",21,20
"32401",32401,8,25,2001,12,"DO","M",37,57
"32402",32402,8,25,2001,12,"PP","F",22,16
"32403",32403,8,25,2001,12,"PP","M",21,17
"32404",32404,8,25,2001,24,"NL","M",33,195
"32405",32405,8,25,2001,24,"NL","M",34,171
"32406",32406,8,25,2001,19,"SS","",NA,NA
"32407",32407,8,25,2001,19,"AH","",NA,NA
"32408",32408,8,25,2001,19,"PB","F",26,31
"32409",32409,8,25,2001,19,"PP","M",23,20
"32410",32410,8,25,2001,19,"PP","M",23,19
"32411",32411,8,25,2001,19,"PB","F",26,28
"32412",32412,8,25,2001,19,"PP","F",23,17
"32413",32413,8,25,2001,19,"PF","F",15,9
"32414",32414,8,25,2001,19,"PB","F",26,30
"32415",32415,8,25,2001,18,"PB","F",26,26
"32416",32416,8,25,2001,18,"PB","F",25,30
"32417",32417,8,25,2001,18,"PB","M",28,44
"32418",32418,8,25,2001,18,"PB","F",26,30
"32419",32419,8,25,2001,18,"PF","F",16,11
"32420",32420,8,25,2001,17,"PP","M",21,16
"32421",32421,8,25,2001,17,"PB","M",26,34
"32422",32422,8,25,2001,17,"DM","M",36,41
"32423",32423,8,25,2001,17,"PP","F",22,20
"32424",32424,8,25,2001,17,"DM","F",36,50
"32425",32425,8,25,2001,17,"PF","F",15,16
"32426",32426,8,25,2001,17,"PP","M",22,15
"32427",32427,8,25,2001,17,"DM","M",36,49
"32428",32428,8,25,2001,17,"PB","M",27,35
"32429",32429,8,25,2001,17,"DM","F",NA,36
"32430",32430,8,25,2001,17,"PB","F",21,26
"32431",32431,8,25,2001,17,"DM","M",36,44
"32432",32432,8,25,2001,17,"PB","M",29,42
"32433",32433,8,25,2001,22,"DM","M",37,43
"32434",32434,8,25,2001,22,"PB","F",26,30
"32435",32435,8,25,2001,22,"PB","F",27,31
"32436",32436,8,25,2001,22,"PB","M",27,44
"32437",32437,8,25,2001,22,"PP","M",23,18
"32438",32438,8,25,2001,22,"PB","F",27,27
"32439",32439,8,25,2001,22,"PP","M",25,20
"32440",32440,8,25,2001,22,"PB","M",26,28
"32441",32441,8,25,2001,22,"OT","F",21,21
"32442",32442,8,25,2001,22,"PB","F",26,31
"32443",32443,8,25,2001,23,"PE","F",24,24
"32444",32444,8,25,2001,23,"PE","M",20,22
"32445",32445,8,25,2001,21,"PB","F",26,28
"32446",32446,8,25,2001,21,"PB","F",27,31
"32447",32447,8,25,2001,21,"PB","F",27,30
"32448",32448,8,25,2001,21,"PB","M",27,36
"32449",32449,8,25,2001,21,"PB","F",27,39
"32450",32450,8,25,2001,21,"PB","F",26,33
"32451",32451,8,25,2001,21,"PB","F",26,23
"32452",32452,8,25,2001,21,"PB","F",27,32
"32453",32453,8,25,2001,21,"PB","F",26,37
"32454",32454,8,25,2001,21,"PB","F",26,NA
"32455",32455,8,25,2001,21,"PB","F",26,36
"32456",32456,8,25,2001,21,"PB","F",27,31
"32457",32457,8,25,2001,21,"PB","M",27,37
"32458",32458,8,25,2001,21,"PB","M",28,NA
"32459",32459,8,25,2001,20,"PB","F",26,29
"32460",32460,8,25,2001,20,"PB","F",26,33
"32461",32461,8,25,2001,20,"OT","F",21,20
"32462",32462,8,25,2001,20,"PP","F",23,20
"32463",32463,8,25,2001,20,"PP","F",22,17
"32464",32464,8,25,2001,20,"PB","M",28,38
"32465",32465,8,25,2001,20,"PB","M",27,33
"32466",32466,8,25,2001,20,"PB","M",28,36
"32467",32467,8,25,2001,20,"PB","F",26,35
"32468",32468,8,25,2001,20,"PP","F",22,21
"32469",32469,8,25,2001,20,"PP","F",22,18
"32470",32470,8,25,2001,20,"OT","M",19,NA
"32471",32471,8,25,2001,20,"PP","M",22,18
"32472",32472,8,25,2001,20,"PB","F",27,27
"32473",32473,8,25,2001,7,"PP","",NA,NA
"32474",32474,8,25,2001,7,"PP","F",23,19
"32475",32475,8,25,2001,7,"PP","M",23,16
"32476",32476,8,25,2001,7,"PP","F",22,22
"32477",32477,8,25,2001,7,"PB","M",28,32
"32478",32478,8,26,2001,3,"PP","",NA,NA
"32479",32479,8,26,2001,3,"PP","F",22,15
"32480",32480,8,26,2001,3,"PP","F",22,15
"32481",32481,8,26,2001,3,"PP","M",23,NA
"32482",32482,8,26,2001,3,"PB","M",26,40
"32483",32483,8,26,2001,3,"PF","M",16,NA
"32484",32484,8,26,2001,3,"PB","M",27,33
"32485",32485,8,26,2001,3,"PB","M",26,34
"32486",32486,8,26,2001,3,"OT","M",20,24
"32487",32487,8,26,2001,3,"PB","M",28,42
"32488",32488,8,26,2001,3,"PB","F",25,28
"32489",32489,8,26,2001,3,"PB","M",27,42
"32490",32490,8,26,2001,4,"DM","F",38,51
