"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"12189",12189,1,31,1987,18,"PE","M",19,27,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"12190",12190,1,31,1987,21,"RM","F",17,14,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12191",12191,1,31,1987,12,"RM","M",16,12,"Reithrodontomys","megalotis","Rodent","Control"
"12192",12192,1,31,1987,20,"RM","F",15,9,"Reithrodontomys","megalotis","Rodent","Short-term Krat Exclosure"
"12193",12193,1,31,1987,24,"RM","F",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12194",12194,1,31,1987,17,"RM","F",16,15,"Reithrodontomys","megalotis","Rodent","Control"
"12195",12195,1,31,1987,17,"RM","M",16,9,"Reithrodontomys","megalotis","Rodent","Control"
"12196",12196,1,31,1987,24,"DM","M",34,26,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12197",12197,1,31,1987,22,"RM","F",15,8,"Reithrodontomys","megalotis","Rodent","Control"
"12198",12198,1,31,1987,21,"PM","M",19,26,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12199",12199,1,31,1987,20,"DO","F",33,47,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12200",12200,1,31,1987,14,"NL","F",29,80,"Neotoma","albigula","Rodent","Control"
"12201",12201,1,31,1987,6,"DO","F",33,36,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12202",12202,1,31,1987,12,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"12203",12203,1,31,1987,19,"PM","F",19,25,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12204",12204,1,31,1987,12,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"12205",12205,1,31,1987,20,"DO","M",32,52,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12206",12206,1,31,1987,6,"DO","F",35,45,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12207",12207,1,31,1987,22,"DM","F",37,35,"Dipodomys","merriami","Rodent","Control"
"12208",12208,1,31,1987,20,"DM","M",34,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12209",12209,1,31,1987,14,"OL","M",19,39,"Onychomys","leucogaster","Rodent","Control"
"12210",12210,1,31,1987,19,"RM","F",16,6,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12211",12211,1,31,1987,23,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Rodent Exclosure"
"12212",12212,1,31,1987,14,"NL","F",31,184,"Neotoma","albigula","Rodent","Control"
"12213",12213,1,31,1987,14,"NL","F",29,75,"Neotoma","albigula","Rodent","Control"
"12214",12214,1,31,1987,24,"DM","F",35,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12215",12215,1,31,1987,6,"OL","M",22,38,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"12216",12216,1,31,1987,17,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Control"
"12217",12217,1,31,1987,14,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"12218",12218,1,31,1987,19,"RM","M",15,12,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12219",12219,1,31,1987,16,"DO","F",33,43,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12220",12220,1,31,1987,19,"PM","M",18,18,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12221",12221,1,31,1987,16,"DO","M",33,56,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12222",12222,1,31,1987,20,"DM","M",35,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12223",12223,1,31,1987,12,"DM","M",35,57,"Dipodomys","merriami","Rodent","Control"
"12224",12224,1,31,1987,17,"DO","F",33,58,"Dipodomys","ordii","Rodent","Control"
"12225",12225,1,31,1987,23,"PM","M",22,28,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"12226",12226,1,31,1987,14,"RM","M",15,12,"Reithrodontomys","megalotis","Rodent","Control"
"12227",12227,1,31,1987,17,"NL","M",32,202,"Neotoma","albigula","Rodent","Control"
"12228",12228,1,31,1987,6,"DO","M",NA,NA,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12229",12229,1,31,1987,24,"DM","M",36,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12230",12230,1,31,1987,22,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"12231",12231,1,31,1987,19,"RM","F",16,12,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12232",12232,1,31,1987,23,"RM","M",14,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12233",12233,1,31,1987,20,"RM","F",16,13,"Reithrodontomys","megalotis","Rodent","Short-term Krat Exclosure"
"12234",12234,2,1,1987,2,"DM","M",32,45,"Dipodomys","merriami","Rodent","Control"
"12235",12235,2,1,1987,4,"DM","M",34,51,"Dipodomys","merriami","Rodent","Control"
"12236",12236,2,1,1987,5,"OL","M",19,39,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"12237",12237,2,1,1987,9,"OT","M",20,26,"Onychomys","torridus","Rodent","Spectab exclosure"
"12238",12238,2,1,1987,7,"RM","M",15,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12239",12239,2,1,1987,9,"DO","F",37,59,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12240",12240,2,1,1987,8,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
"12241",12241,2,1,1987,4,"DM","M",34,50,"Dipodomys","merriami","Rodent","Control"
"12242",12242,2,1,1987,13,"DO","M",36,52,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12243",12243,2,1,1987,5,"OT","F",18,16,"Onychomys","torridus","Rodent","Rodent Exclosure"
"12244",12244,2,1,1987,4,"DM","F",34,43,"Dipodomys","merriami","Rodent","Control"
"12245",12245,2,1,1987,5,"DM","M",34,53,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12246",12246,2,1,1987,2,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Control"
"12247",12247,2,1,1987,3,"PM","F",19,10,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12248",12248,2,1,1987,11,"PE","F",21,24,"Peromyscus","eremicus","Rodent","Control"
"12249",12249,2,1,1987,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"12250",12250,2,1,1987,9,"DM","M",36,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12251",12251,2,1,1987,2,"DS","M",51,136,"Dipodomys","spectabilis","Rodent","Control"
"12252",12252,2,1,1987,5,"DM","F",34,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12253",12253,2,1,1987,11,"PC","",NA,NA,"Pipilo","chlorurus","Bird","Control"
"12254",12254,2,1,1987,13,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Short-term Krat Exclosure"
"12255",12255,2,1,1987,5,"OL","M",20,28,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"12256",12256,2,1,1987,8,"DS","M",54,148,"Dipodomys","spectabilis","Rodent","Control"
"12257",12257,2,1,1987,13,"DM","M",35,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12258",12258,2,1,1987,5,"OL","F",21,31,"Onychomys","leucogaster","Rodent","Rodent Exclosure"
"12259",12259,2,1,1987,9,"DO","M",34,43,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12260",12260,2,1,1987,15,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Long-term Krat Exclosure"
"12261",12261,2,1,1987,15,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Long-term Krat Exclosure"
"12262",12262,2,1,1987,7,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12263",12263,2,1,1987,3,"RM","F",15,9,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12264",12264,2,1,1987,9,"DM","M",35,50,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12265",12265,2,1,1987,10,"RM","M",15,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12266",12266,2,1,1987,4,"DS","M",48,87,"Dipodomys","spectabilis","Rodent","Control"
"12267",12267,2,1,1987,5,"DO","F",34,NA,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12268",12268,2,1,1987,3,"PM","F",20,29,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12269",12269,2,1,1987,9,"DO","M",35,41,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12270",12270,2,1,1987,1,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Spectab exclosure"
"12271",12271,2,1,1987,11,"DS","F",50,117,"Dipodomys","spectabilis","Rodent","Control"
"12272",12272,2,1,1987,1,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Spectab exclosure"
"12273",12273,2,1,1987,11,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"12274",12274,2,1,1987,9,"DS","F",52,148,"Dipodomys","spectabilis","Rodent","Spectab exclosure"
"12275",12275,2,1,1987,2,"DO","M",35,51,"Dipodomys","ordii","Rodent","Control"
"12276",12276,2,1,1987,1,"DM","M",34,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12277",12277,2,1,1987,1,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Spectab exclosure"
"12278",12278,2,1,1987,15,"AH","",NA,NA,"Ammospermophilus","harrisi","Rodent","Long-term Krat Exclosure"
"12279",12279,2,1,1987,1,"DM","M",35,44,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12280",12280,2,1,1987,2,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Control"
"12281",12281,2,1,1987,11,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"12282",12282,2,1,1987,8,"DS","F",50,NA,"Dipodomys","spectabilis","Rodent","Control"
"12283",12283,2,1,1987,1,"DS","M",48,126,"Dipodomys","spectabilis","Rodent","Spectab exclosure"
"12284",12284,2,1,1987,4,"DS","F",47,NA,"Dipodomys","spectabilis","Rodent","Control"
"12285",12285,2,1,1987,11,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"12286",12286,2,1,1987,9,"DM","F",35,37,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12287",12287,2,1,1987,8,"CB","",NA,NA,"Campylorhynchus","brunneicapillus","Bird","Control"
"12288",12288,2,1,1987,2,"PE","F",21,22,"Peromyscus","eremicus","Rodent","Control"
"12289",12289,2,1,1987,5,"DO","F",34,39,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12290",12290,2,1,1987,11,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"12291",12291,2,1,1987,9,"DO","F",35,36,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12292",12292,2,1,1987,15,"RM","F",18,13,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12293",12293,2,1,1987,7,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Rodent Exclosure"
"12294",12294,2,1,1987,11,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"12295",12295,2,1,1987,13,"DM","M",35,50,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12296",12296,2,1,1987,5,"DO","M",35,59,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12297",12297,2,1,1987,9,"NL","M",32,152,"Neotoma","albigula","Rodent","Spectab exclosure"
"12298",12298,2,1,1987,11,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"12299",12299,2,1,1987,2,"NL","M",32,253,"Neotoma","albigula","Rodent","Control"
"12300",12300,2,1,1987,5,"DO","M",37,59,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12301",12301,2,1,1987,9,"DO","F",33,37,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12302",12302,2,1,1987,9,"DM","M",35,40,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12303",12303,2,1,1987,1,"DS","F",47,136,"Dipodomys","spectabilis","Rodent","Spectab exclosure"
"12304",12304,2,1,1987,3,"PM","M",20,24,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12305",12305,2,1,1987,4,"DO","F",34,39,"Dipodomys","ordii","Rodent","Control"
"12306",12306,2,1,1987,7,"PE","F",20,21,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"12307",12307,2,1,1987,1,"DM","M",39,54,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12308",12308,2,1,1987,3,"PM","F",17,9,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12309",12309,2,1,1987,8,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"12310",12310,2,1,1987,7,"PE","F",19,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
"12311",12311,2,1,1987,2,"OL","M",18,32,"Onychomys","leucogaster","Rodent","Control"
"12312",12312,2,1,1987,3,"PM","M",20,19,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12313",12313,2,1,1987,11,"PE","M",19,20,"Peromyscus","eremicus","Rodent","Control"
"12314",12314,2,1,1987,8,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"12315",12315,2,1,1987,3,"PM","F",18,8,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12316",12316,3,1,1987,6,"DM","F",35,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12317",12317,3,1,1987,20,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12318",12318,3,1,1987,6,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12319",12319,3,1,1987,16,"DO","M",36,50,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12320",12320,3,1,1987,16,"RM","M",17,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12321",12321,3,1,1987,12,"OL","M",22,29,"Onychomys","leucogaster","Rodent","Control"
"12322",12322,3,1,1987,20,"DO","M",36,52,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12323",12323,3,1,1987,14,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"12324",12324,3,1,1987,18,"RM","F",15,12,"Reithrodontomys","megalotis","Rodent","Short-term Krat Exclosure"
"12325",12325,3,1,1987,24,"RM","F",12,13,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12326",12326,3,1,1987,6,"DM","M",36,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12327",12327,3,1,1987,12,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Control"
"12328",12328,3,1,1987,23,"RM","F",16,14,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12329",12329,3,1,1987,20,"RM","F",11,10,"Reithrodontomys","megalotis","Rodent","Short-term Krat Exclosure"
"12330",12330,3,1,1987,6,"DO","F",35,42,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12331",12331,3,1,1987,23,"RM","F",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12332",12332,3,1,1987,19,"RM","F",15,9,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12333",12333,3,1,1987,12,"OL","M",19,28,"Onychomys","leucogaster","Rodent","Control"
"12334",12334,3,1,1987,21,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12335",12335,3,1,1987,14,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"12336",12336,3,1,1987,19,"PM","F",20,30,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12337",12337,3,1,1987,12,"RM","F",15,11,"Reithrodontomys","megalotis","Rodent","Control"
"12338",12338,3,1,1987,21,"PM","M",21,25,"Peromyscus","maniculatus","Rodent","Long-term Krat Exclosure"
"12339",12339,3,1,1987,17,"DM","M",35,31,"Dipodomys","merriami","Rodent","Control"
"12340",12340,3,1,1987,21,"RM","M",11,9,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12341",12341,3,1,1987,14,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"12342",12342,3,1,1987,18,"PE","M",18,26,"Peromyscus","eremicus","Rodent","Short-term Krat Exclosure"
"12343",12343,3,1,1987,20,"DO","F",34,50,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12344",12344,3,1,1987,12,"OL","F",22,25,"Onychomys","leucogaster","Rodent","Control"
"12345",12345,3,1,1987,20,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Short-term Krat Exclosure"
"12346",12346,3,1,1987,6,"OL","F",19,31,"Onychomys","leucogaster","Rodent","Short-term Krat Exclosure"
"12347",12347,3,1,1987,24,"DM","M",36,46,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12348",12348,3,1,1987,12,"OL","M",22,27,"Onychomys","leucogaster","Rodent","Control"
"12349",12349,3,1,1987,12,"DO","F",36,54,"Dipodomys","ordii","Rodent","Control"
"12350",12350,3,1,1987,20,"DO","M",33,55,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12351",12351,3,1,1987,17,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"12352",12352,3,1,1987,12,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
"12353",12353,3,1,1987,6,"DO","M",35,58,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12354",12354,3,1,1987,12,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Control"
"12355",12355,3,1,1987,21,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12356",12356,3,1,1987,14,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"12357",12357,3,1,1987,22,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"12358",12358,3,1,1987,12,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"12359",12359,3,1,1987,12,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"12360",12360,3,1,1987,20,"DO","M",37,58,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12361",12361,3,1,1987,23,"RM","M",16,11,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12362",12362,3,1,1987,19,"RM","M",13,9,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12363",12363,3,1,1987,24,"DM","M",36,32,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12364",12364,3,1,1987,16,"RM","F",17,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12365",12365,3,1,1987,19,"RM","F",12,14,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12366",12366,3,1,1987,24,"DM","F",35,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12367",12367,3,1,1987,6,"DO","F",35,41,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12368",12368,3,1,1987,12,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Control"
"12369",12369,3,1,1987,23,"RM","",NA,NA,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12370",12370,3,1,1987,24,"DM","M",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12371",12371,3,1,1987,18,"NL","F",32,115,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
"12372",12372,3,1,1987,23,"PM","F",19,31,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"12373",12373,3,1,1987,16,"DO","M",37,52,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12374",12374,3,1,1987,20,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Short-term Krat Exclosure"
"12375",12375,3,1,1987,16,"DO","F",34,46,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12376",12376,3,1,1987,24,"DO","M",35,39,"Dipodomys","ordii","Rodent","Rodent Exclosure"
"12377",12377,3,1,1987,23,"PM","M",22,27,"Peromyscus","maniculatus","Rodent","Rodent Exclosure"
"12378",12378,3,1,1987,12,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"12379",12379,3,1,1987,17,"DO","F",37,56,"Dipodomys","ordii","Rodent","Control"
"12380",12380,3,1,1987,6,"DO","M",34,54,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12381",12381,3,1,1987,18,"NL","M",34,204,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
"12382",12382,3,1,1987,23,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Rodent Exclosure"
"12383",12383,3,1,1987,20,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12384",12384,3,1,1987,6,"DO","M",36,53,"Dipodomys","ordii","Rodent","Short-term Krat Exclosure"
"12385",12385,3,1,1987,24,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
"12386",12386,3,1,1987,20,"DM","M",35,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
"12387",12387,3,1,1987,14,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Control"
"12388",12388,3,1,1987,23,"RM","M",16,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12389",12389,3,2,1987,2,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"12390",12390,3,2,1987,3,"NL","F",33,176,"Neotoma","albigula","Rodent","Long-term Krat Exclosure"
"12391",12391,3,2,1987,9,"DM","M",38,52,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12392",12392,3,2,1987,7,"RM","M",15,9,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12393",12393,3,2,1987,9,"DO","M",37,46,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12394",12394,3,2,1987,2,"DM","F",34,38,"Dipodomys","merriami","Rodent","Control"
"12395",12395,3,2,1987,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"12396",12396,3,2,1987,11,"DS","F",47,115,"Dipodomys","spectabilis","Rodent","Control"
"12397",12397,3,2,1987,8,"DO","M",34,57,"Dipodomys","ordii","Rodent","Control"
"12398",12398,3,2,1987,1,"DM","M",35,42,"Dipodomys","merriami","Rodent","Spectab exclosure"
"12399",12399,3,2,1987,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"12400",12400,3,2,1987,9,"DO","F",36,57,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12401",12401,3,2,1987,7,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
"12402",12402,3,2,1987,9,"DO","M",36,55,"Dipodomys","ordii","Rodent","Spectab exclosure"
"12403",12403,3,2,1987,15,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12404",12404,3,2,1987,2,"DS","M",50,131,"Dipodomys","spectabilis","Rodent","Control"
"12405",12405,3,2,1987,3,"AB","",NA,NA,"Amphispiza","bilineata","Bird","Long-term Krat Exclosure"
"12406",12406,3,2,1987,3,"RM","F",16,9,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
"12407",12407,3,2,1987,2,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"12408",12408,3,2,1987,3,"RM","M",16,10,"Reithrodontomys","megalotis","Rodent","Long-term Krat Exclosure"
